Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,official_video,Stream,most_playedon,Total_popularity,Energy_level,Loudness_level,Tempo_level,Speechiness_level,Valence_level,Popularity_level
Duelo,Olvídame Tú,Olvídame Tú,single,50,36,-6.3,4,85,138,3.7,28345379,66976,1366,True,True,2292900,Youtube,30638279,Low,Loud,Very Fast,Very Musical,Very Happy,Very High
Duelo,Es Muy Raro Que Vuelva,El Amor No Acaba,album,73,46,-9.8,6,76,141,3.3,9489130,27636,215,True,True,11219241,Spotify,20708371,Medium,Loud,Very Fast,Very Musical,Happy,Very High
Duelo,Quise,El Amor No Acaba,album,51,68,-7.4,10,74,175,3.0,1374106,7345,111,False,False,19799434,Spotify,21173540,High,Loud,Very Fast,Musical,Happy,Very High
Sublime,Santeria,Sublime,album,68,76,-5.0,3,56,90,3.0,112605188,630419,19446,True,True,564765383,Spotify,677370571,High,Very Loud,Medium,Very Musical,Neutral,Very High
Sublime,What I Got,Sublime,album,80,69,-7.5,8,65,95,2.8,67399918,348520,12288,True,True,370127992,Spotify,437527910,High,Loud,Medium,Very Musical,Happy,Very High
Sublime,Badfish,Jah Won't Pay The Bills,album,80,54,-5.5,5,62,92,3.1,45101363,197150,8011,True,True,141112026,Spotify,186213389,Medium,Loud,Medium,Very Musical,Happy,Very High
Sublime,Wrong Way,Sublime,album,69,68,-5.7,3,91,75,2.3,33962986,128586,4004,True,True,132799627,Spotify,166762613,High,Loud,Slow,Very Musical,Very Happy,Very High
Sublime,Doin' Time,Sublime,album,70,75,-5.1,7,55,80,4.2,2364550,44454,1571,True,True,130415319,Spotify,132779869,High,Loud,Slow,Very Musical,Neutral,Very High
Sublime,Smoke Two Joints,40oz. To Freedom,album,76,68,-6.2,13,31,95,2.9,108732,1821,92,False,False,83395744,Spotify,83504476,High,Loud,Medium,Musical,Sad,Very High
Sublime,Caress Me Down,Sublime,album,75,48,-7.5,25,59,79,3.5,149708,1541,85,False,False,78141323,Spotify,78291031,Medium,Loud,Slow,Mixed,Neutral,Very High
Sublime,Waiting For My Ruca,40oz. To Freedom,album,92,22,-9.7,44,16,104,2.3,255896,4791,271,True,True,38907764,Spotify,39163660,Low,Loud,Medium,Speechy,Very Sad,Very High
Sublime,Same In The End,Sublime,album,63,86,-4.3,3,81,102,2.6,4115185,28874,842,False,False,30594402,Spotify,34709587,Very High,Very Loud,Medium,Very Musical,Very Happy,Very High
Sublime,40Oz. To Freedom,40oz. To Freedom,album,68,48,-7.8,3,36,94,3.0,4460,179,15,False,False,55681213,Spotify,55685673,Medium,Loud,Medium,Very Musical,Sad,Very High
Miranda!,Don,El Templo del Pop,album,82,73,-5.4,8,96,119,3.1,108990269,1199852,39919,True,True,150227347,Spotify,259217616,High,Loud,Fast,Very Musical,Very Happy,Very High
Miranda!,Perfecta,El Templo del Pop,album,64,72,-5.4,3,83,169,3.8,181206798,774005,15036,True,True,157901032,Youtube,339107830,High,Loud,Very Fast,Very Musical,Very Happy,Very High
Miranda!,Don,Don,single,74,91,-2.9,7,96,121,3.2,108990269,1199852,39919,True,True,9347742,Youtube,118338011,Very High,Very Loud,Fast,Very Musical,Very Happy,Very High
Miranda!,Perfecta - Versión Con Julieta Venegas,El Disco de Tu Corazón,album,63,74,-5.3,4,81,169,3.8,213467149,862011,32443,False,False,58563514,Youtube,272030663,High,Loud,Very Fast,Very Musical,Very Happy,Very High
Miranda!,Tu Misterioso Alguien,Miranda Es Imposible!,album,66,78,-5.6,2,67,115,4.1,17880043,91392,2960,True,True,26998084,Spotify,44878127,High,Loud,Fast,Very Musical,Happy,Very High
Miranda!,Yo Te Diré,Yo Te Diré,single,80,92,-5.7,3,86,127,3.5,3992795,158349,6563,True,True,1345939,Youtube,5338734,Very High,Loud,Fast,Very Musical,Very Happy,Very High
Miranda!,Mentía,Miranda Es Imposible!,album,70,72,-6.2,5,94,132,3.6,36945258,148440,3924,True,True,43179629,Spotify,80124887,High,Loud,Very Fast,Very Musical,Very Happy,Very High
Miranda!,Traición,El Templo del Pop,album,76,89,-3.9,5,86,132,3.0,9631584,76741,1613,True,True,25588980,Spotify,35220564,Very High,Very Loud,Very Fast,Very Musical,Very Happy,Very High
Miranda!,Hola,El Disco de Tu Corazón,album,89,73,-7.3,3,96,121,3.1,10228843,105802,3120,True,True,19134516,Spotify,29363359,High,Loud,Fast,Very Musical,Very Happy,Very High
Miranda!,Yo Te Diré,El Templo del Pop,album,91,98,-4.1,3,94,127,3.4,3992795,158349,6563,True,True,39314710,Spotify,43307505,Very High,Very Loud,Fast,Very Musical,Very Happy,Very High
Def Leppard,Pour Some Sugar On Me - Remastered 2017,Hysteria (Super Deluxe),album,26,95,-4.9,9,56,84,4.5,6755861,83293,653,True,True,320951041,Spotify,327706902,Very High,Very Loud,Slow,Very Musical,Neutral,Very High
Def Leppard,Hysteria,Hysteria,album,65,84,-5.5,2,65,107,5.9,74169858,370918,11911,True,True,136647711,Spotify,210817569,Very High,Loud,Medium,Very Musical,Happy,Very High
Def Leppard,Photograph,Pyromania,album,60,87,-6.6,5,61,123,4.1,9312086,89642,4578,True,True,84018048,Spotify,93330134,Very High,Loud,Fast,Very Musical,Happy,Very High
Def Leppard,Rock Of Ages,Pyromania (Deluxe),album,70,78,-7.7,4,63,105,4.1,78407,2983,194,True,True,60834236,Spotify,60912643,High,Loud,Medium,Very Musical,Happy,Very High
Def Leppard,Love Bites - Remastered 2017,Hysteria (Super Deluxe),album,59,74,-7.1,3,41,129,5.8,71082856,397282,12226,True,True,80490804,Spotify,151573660,High,Loud,Fast,Very Musical,Neutral,Very High
Def Leppard,Animal,Hysteria,album,58,92,-5.2,4,61,119,4.1,17025316,106310,3992,False,True,57997222,Spotify,75022538,Very High,Loud,Fast,Very Musical,Happy,Very High
Def Leppard,When Love And Hate Collide,The Story So Far: The Best Of Def Leppard (Deluxe),compilation,47,56,-8.6,2,29,67,4.3,28753428,133222,5524,False,True,69006331,Spotify,97759759,Medium,Loud,Very Slow,Very Musical,Sad,Very High
Def Leppard,Spillways [Feat. Joe Elliott],Spillways [Feat. Joe Elliott],single,57,83,-5.3,3,92,128,3.3,370867,28047,1539,False,True,679186,Spotify,1050053,Very High,Loud,Fast,Very Musical,Very Happy,High
Def Leppard,Bringin' On The Heartbreak,High 'N' Dry,album,32,67,-9.0,3,52,78,4.6,13738889,100235,4777,True,True,25171208,Spotify,38910097,High,Loud,Slow,Very Musical,Neutral,Very High
Def Leppard,Too Late For Love,Pyromania,album,53,81,-7.4,4,33,94,4.4,4162674,41651,1483,False,False,16050578,Spotify,20213252,Very High,Loud,Medium,Very Musical,Sad,Very High
Haricharan,Chiru Chiru,Awaara (Original Motion Picture Soundtrack),single,72,49,-7.6,3,64,92,4.7,50069626,238054,5429,True,True,16678743,Youtube,66748369,Medium,Loud,Medium,Very Musical,Happy,Very High
Haricharan,"Thuli Thuli (From ""Paiya"")",All About Love: Yuvanshankar Raja,album,70,52,-7.4,3,63,92,4.7,83424684,471661,15179,True,True,33569675,Youtube,116994359,Medium,Loud,Medium,Very Musical,Happy,Very High
Haricharan,Arabu Naadu,Thottal Poo Malarum (Original Motion Picture Soundtrack),single,74,46,-9.9,6,80,84,5.4,5811127,75949,2624,False,False,13386313,Spotify,19197440,Medium,Loud,Slow,Very Musical,Very Happy,Very High
Haricharan,Pilla Padesaave,Love Today (Telugu) [Original Motion Picture Soundtrack],single,85,46,-9.4,6,79,104,4.0,6570829,79072,461,True,True,1797800,Youtube,8368629,Medium,Loud,Medium,Very Musical,Happy,Very High
Haricharan,Kannadi Poovukku,Enakku Vaaitha Adimaigal (Original Motion Picture Soundtrack),single,56,61,-6.4,3,36,140,4.0,1159399,28793,402,True,True,7020688,Spotify,8180087,High,Loud,Very Fast,Very Musical,Sad,Very High
Haricharan,Yemito,Andala Rakshasi (Original Motion Picture Soundtrack),single,69,48,-8.4,5,44,133,4.5,18475972,94397,2579,True,True,8967283,Youtube,27443255,Medium,Loud,Very Fast,Very Musical,Neutral,Very High
Haricharan,Machi Open The Bottle,Mankatha (Original Motion Picture Soundtrack),album,48,92,-6.2,27,76,169,4.8,46025551,261397,7525,True,True,11545436,Youtube,57570987,Very High,Loud,Very Fast,Mixed,Happy,Very High
Haricharan,Poolane Kunukeyamantaa,I - Manoharudu (Original Motion Picture Soundtrack),album,72,84,-5.0,4,68,85,5.1,37047104,152353,5304,True,True,7735495,Youtube,44782599,Very High,Very Loud,Slow,Very Musical,Happy,Very High
Haricharan,"Ole Melody - From ""Thallumaala""",Thallumaala,album,75,45,-11.4,35,84,99,4.0,17100660,261127,2742,True,True,12195481,Youtube,29296141,Medium,Medium,Medium,Mixed,Very Happy,Very High
Haricharan,Ay Pilla - Telugu,Love Story,single,50,55,-12.1,3,38,140,4.2,0,0,0,0,0,16670282,Spotify,16670282,Medium,Medium,Very Fast,Very Musical,Sad,Very High
Audioslave,Like A Stone,Audioslave,album,61,56,-5.5,2,51,107,4.9,1046239091,4132563,120562,True,True,479870118,Youtube,1526109209,Medium,Loud,Medium,Very Musical,Neutral,Very High
Audioslave,Be Yourself,Out of Exile,album,42,84,-3.5,5,31,116,4.6,229693884,919052,23606,True,True,192738648,Youtube,422432532,Very High,Very Loud,Fast,Very Musical,Sad,Very High
Audioslave,Show Me How To Live,Audioslave,album,43,85,-3.9,4,36,89,4.6,162866191,761760,23466,True,True,235471613,Spotify,398337804,Very High,Very Loud,Slow,Very Musical,Sad,Very High
Audioslave,Cochise,Audioslave,album,45,87,-4.9,6,43,80,3.7,69914009,317267,11742,True,True,148930338,Spotify,218844347,Very High,Very Loud,Slow,Very Musical,Neutral,Very High
Audioslave,I Am The Highway,Audioslave,album,34,66,-5.0,3,20,174,5.6,1485492,8048,421,False,False,126429644,Spotify,127915136,High,Very Loud,Very Fast,Very Musical,Sad,Very High
Audioslave,Doesn'T Remind Me,Out of Exile,album,45,76,-3.6,3,23,99,4.2,27710149,129723,5046,True,True,84934296,Spotify,112644445,High,Very Loud,Medium,Very Musical,Sad,Very High
Audioslave,Gasoline,Audioslave,album,37,71,-4.3,3,23,92,4.7,509011,2661,145,False,False,58014895,Spotify,58523906,High,Very Loud,Medium,Very Musical,Sad,Very High
Audioslave,Sound Of A Gun,Revelations,album,51,86,-4.7,3,59,96,4.3,670293,10690,17,True,True,27078593,Spotify,27748886,Very High,Very Loud,Medium,Very Musical,Neutral,Very High
Audioslave,Shadow On The Sun,Audioslave,album,32,65,-5.6,3,28,141,5.7,17413288,88293,4675,False,False,45068783,Spotify,62482071,High,Loud,Very Fast,Very Musical,Sad,Very High
Audioslave,Revelations,Revelations,album,53,88,-4.2,4,36,113,4.2,26976489,110851,3304,True,True,20871084,Youtube,47847573,Very High,Very Loud,Fast,Very Musical,Sad,Very High
Seether,Fake It,Finding Beauty In Negative Spaces (Bonus Track Version),album,61,95,-3.5,5,60,132,3.2,33472454,266674,6737,True,True,341951067,Spotify,375423521,Very High,Very Loud,Very Fast,Very Musical,Happy,Very High
Seether,Broken,Disclaimer II,album,44,61,-2.7,3,21,123,4.3,328808970,2062286,54476,True,True,228828685,Youtube,557637655,High,Very Loud,Fast,Very Musical,Sad,Very High
Seether,Remedy,Karma and Effect,album,55,95,-4.7,9,39,127,3.5,65267630,390315,13008,True,True,181537653,Spotify,246805283,Very High,Very Loud,Fast,Very Musical,Sad,Very High
Seether,Fine Again,Disclaimer,album,44,85,-3.0,2,36,175,4.1,58286726,345149,10917,True,True,93058713,Spotify,151345439,Very High,Very Loud,Very Fast,Very Musical,Sad,Very High
Seether,Careless Whisper,Finding Beauty In Negative Spaces (Bonus Track Version),album,46,94,-4.2,10,35,134,4.9,483473,2413,124,False,False,106645404,Spotify,107128877,Very High,Very Loud,Very Fast,Musical,Sad,Very High
Seether,Country Song,Holding Onto Strings Better Left To Fray,album,63,86,-6.1,3,91,95,3.8,28922700,175236,5297,True,True,82710061,Spotify,111632761,Very High,Loud,Medium,Very Musical,Very Happy,Very High
Seether,Nobody Praying For Me,Isolate And Medicate,album,54,91,-6.0,6,62,156,3.3,6201375,65561,1693,True,True,80060763,Spotify,86262138,Very High,Loud,Very Fast,Very Musical,Happy,Very High
Seether,Breakdown,Finding Beauty In Negative Spaces (Bonus Track Version),album,41,87,-3.5,3,18,142,3.5,35693926,217089,5999,True,True,32871644,Youtube,68565570,Very High,Very Loud,Very Fast,Very Musical,Very Sad,Very High
Seether,Gasoline,Disclaimer,album,47,94,-2.7,7,75,173,2.8,16336549,94653,2727,True,True,29133494,Spotify,45470043,Very High,Very Loud,Very Fast,Very Musical,Happy,Very High
Seether,Same Damn Life,Isolate And Medicate,album,59,94,-4.3,4,77,117,3.3,33357817,182702,5030,True,True,40155815,Spotify,73513632,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Simple Plan,I'M Just A Kid,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",album,52,83,-5.5,4,42,110,3.3,54346038,632964,29589,True,True,228882778,Spotify,283228816,Very High,Loud,Fast,Very Musical,Neutral,Very High
Simple Plan,Perfect,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",album,49,67,-4.9,4,55,156,4.6,195043597,1199250,46201,True,True,174115231,Youtube,369158828,High,Very Loud,Very Fast,Very Musical,Neutral,Very High
Simple Plan,Welcome To My Life,Still Not Getting Any,album,42,85,-4.5,9,49,173,3.4,146431933,949061,39416,True,True,205429624,Spotify,351861557,Very High,Very Loud,Very Fast,Very Musical,Neutral,Very High
Simple Plan,Jet Lag (Feat. Natasha Bedingfield),Get Your Heart On!,album,53,96,-3.5,6,68,144,3.4,79356265,400809,21464,True,True,70661244,Youtube,150017509,Very High,Very Loud,Very Fast,Very Musical,Happy,Very High
Simple Plan,I'D Do Anything,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",album,39,91,-6.9,13,56,169,3.3,18245609,99899,5957,True,True,60194162,Spotify,78439771,Very High,Loud,Very Fast,Musical,Neutral,Very High
Simple Plan,What'S New Scooby-Doo?,What's New Scooby-Doo?,single,48,94,-5.5,8,50,158,1.1,929312,34454,863,True,True,15589234,Spotify,16518546,Very High,Loud,Very Fast,Very Musical,Neutral,Very High
Simple Plan,Addicted,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",album,52,75,-5.5,4,60,139,3.9,30039222,143930,6974,True,True,77430092,Spotify,107469314,High,Loud,Very Fast,Very Musical,Happy,Very High
Simple Plan,Summer Paradise (Feat. Sean Paul) - Single Version,Summer Paradise (feat. Sean Paul),single,42,82,-4.4,5,75,171,3.9,139518438,815500,30443,True,True,183560299,Spotify,323078737,Very High,Very Loud,Very Fast,Very Musical,Happy,Very High
Simple Plan,Where I Belong (Feat. We The Kings),Where I Belong (feat. We The Kings),single,47,96,-2.5,9,59,92,3.2,6942561,108214,4479,True,True,23920034,Spotify,30862595,Very High,Very Loud,Medium,Very Musical,Neutral,Very High
Simple Plan,Shut Up!,Still Not Getting Any,album,50,95,-4.8,11,43,165,3.0,23237032,131073,6651,True,True,36649084,Spotify,59886116,Very High,Very Loud,Very Fast,Musical,Neutral,Very High
Dave Stewart,Sweet Dreams (Are Made Of This) - Remastered,Sweet Dreams (Are Made Of This),album,69,71,-7.5,3,87,125,3.6,763538478,6430729,221509,True,True,989478518,Spotify,1753016996,High,Loud,Fast,Very Musical,Very Happy,Very High
Dave Stewart,Here Comes The Rain Again - Remastered Version,Touch (Reissue - Deluxe Edition),album,64,75,-7.9,3,60,126,4.9,58403256,420777,13620,True,True,93672131,Spotify,152075387,High,Loud,Fast,Very Musical,Happy,Very High
Dave Stewart,Thorn In My Side - Remastered,Revenge,album,66,90,-2.5,2,77,122,4.2,20226353,70921,3233,True,True,40454695,Spotify,60681048,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Dave Stewart,Sweet Dreams (Are Made Of This),Greatest Hits,compilation,71,47,-16.0,4,84,125,4.9,763538478,6430729,221509,True,True,14943362,Youtube,778481840,Medium,Soft,Fast,Very Musical,Very Happy,Very High
Dave Stewart,There Must Be An Angel (Playing With My Heart),Greatest Hits,compilation,54,66,-11.4,4,61,112,4.7,37150373,248175,10256,True,True,63464225,Spotify,100614598,High,Medium,Fast,Very Musical,Happy,Very High
Dave Stewart,Old Habits Die Hard,Alfie - Music From The Motion Picture,album,60,86,-4.1,4,35,110,4.5,187996,1205,44,False,False,20381498,Spotify,20569494,Very High,Very Loud,Fast,Very Musical,Sad,Very High
Dave Stewart,Miracle Of Love,Greatest Hits,compilation,52,47,-12.5,2,28,106,4.6,31391428,219860,7682,True,True,38401127,Spotify,69792555,Medium,Medium,Medium,Very Musical,Sad,Very High
Dave Stewart,Sisters Are Doin' It For Themselves - Remastered Version,Be Yourself Tonight,album,67,90,-5.8,4,95,136,6.0,6638292,47617,2446,True,True,28210218,Spotify,34848510,Very High,Loud,Very Fast,Very Musical,Very Happy,Very High
Dave Stewart,When Tomorrow Comes - Remastered Version,Revenge,album,42,98,-2.2,8,50,139,4.5,18067379,74954,3613,True,True,19771543,Spotify,37838922,Very High,Very Loud,Very Fast,Very Musical,Neutral,Very High
Dave Stewart,Love Is A Stranger - Remastered Version,Sweet Dreams (Are Made Of This),album,78,64,-8.2,2,54,121,3.7,22582677,103814,6267,True,True,21106084,Youtube,43688761,High,Loud,Fast,Very Musical,Neutral,Very High
"Tito ""El Bambino""",Flow Natural,Top Of The Line,album,83,78,-5.5,6,82,101,2.9,41326826,311006,10234,True,True,97291951,Spotify,138618777,High,Loud,Medium,Very Musical,Very Happy,Very High
"Tito ""El Bambino""",¿Por Qué Les Mientes?,Invicto (El Patrón),album,68,78,-5.1,21,83,109,3.6,57505368,289090,4134,False,True,45614448,Youtube,103119816,High,Loud,Medium,Mixed,Very Happy,Very High
"Tito ""El Bambino""",El Amor,El Patrón (La Victoria),album,62,76,-7.9,4,61,103,4.1,21245532,226264,3790,False,True,71366293,Spotify,92611825,High,Loud,Medium,Very Musical,Happy,Very High
"Tito ""El Bambino""",Siente El Boom (Feat. Randy),Siente El Boom (feat. Randy) - Single,single,80,73,-5.9,6,52,95,3.1,9846827,80543,2819,True,True,144508730,Spotify,154355557,High,Loud,Medium,Very Musical,Neutral,Very High
"Tito ""El Bambino""",A Que No Te Atreves,Alta Jerarquia (El Patrón),album,77,79,-5.2,7,80,89,3.1,101545126,532093,8536,False,True,58576484,Youtube,160121610,High,Loud,Slow,Very Musical,Very Happy,Very High
"Tito ""El Bambino""","Sol, Playa Y Arena",It's My Time,album,82,65,-6.2,11,73,94,3.1,4599562,35621,187,True,True,47698878,Spotify,52298440,High,Loud,Medium,Musical,Happy,Very High
"Tito ""El Bambino""",Llueve El Amor,Invencible (El Patrón),album,74,63,-7.4,7,85,110,4.0,16225169,83368,1577,False,True,13261715,Youtube,29486884,High,Loud,Fast,Very Musical,Very Happy,Very High
"Tito ""El Bambino""",Te Comencé A Querer,El Patrón (La Victoria),album,80,53,-8.0,3,90,129,3.5,12838530,80397,1269,False,True,15170419,Spotify,28008949,Medium,Loud,Fast,Very Musical,Very Happy,Very High
"Tito ""El Bambino""",Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],single,76,71,-4.4,5,30,120,3.8,92112976,756522,17694,False,True,44477553,Youtube,136590529,High,Very Loud,Fast,Very Musical,Sad,Very High
Gibbs,Pi?Kny ?Wiat,Dopehouse Mixtape,album,50,76,-9.1,7,27,90,3.9,55539274,432336,5876,False,False,35560686,Youtube,91099960,High,Loud,Medium,Very Musical,Sad,Very High
Gibbs,Ztb,QMPLE,album,77,84,-6.7,19,63,110,3.5,12678391,119893,886,True,True,15206187,Spotify,27884578,Very High,Loud,Fast,Musical,Happy,Very High
Gibbs,Znikam,Dopehouse Mixtape,album,75,56,-6.9,6,54,88,4.5,13298038,123511,2079,False,False,10459514,Youtube,23757552,Medium,Loud,Slow,Very Musical,Neutral,Very High
Gibbs,Oda Do Butli,QMPLE,album,70,43,-8.3,3,17,116,3.1,6064360,78539,1022,True,True,5617252,Youtube,11681612,Medium,Loud,Fast,Very Musical,Very Sad,Very High
Gibbs,Dddd,Hample,album,73,77,-6.0,12,78,90,2.9,16642691,154792,1265,True,True,18363912,Spotify,35006603,High,Loud,Medium,Musical,Happy,Very High
Gibbs,(Po)Ci?G Dalszy Nast?Pi,Czarno na bia?ym,album,60,54,-11.4,47,79,119,4.4,18064344,194540,1681,True,True,17240146,Youtube,35304490,Medium,Medium,Fast,Speechy,Happy,Very High
Gibbs,Iluzja,Iluzja,album,67,37,-11.5,28,30,119,3.7,26469894,247090,3034,True,True,22761865,Youtube,49231759,Low,Medium,Fast,Mixed,Sad,Very High
Gibbs,Pokolenie Ale To Qmple,Pokolenie ale to QMPLE,single,63,67,-6.6,11,41,130,3.5,2661552,59245,897,True,True,2121601,Youtube,4783153,High,Loud,Very Fast,Musical,Neutral,High
Gibbs,Nigdy Albo Zawsze,Nigdy albo zawsze,single,86,43,-11.6,26,55,117,4.1,19126829,188625,1675,True,True,16954887,Youtube,36081716,Medium,Medium,Fast,Mixed,Neutral,Very High
Gibbs,Diamond Fetish,Kukonozaur Mixtape Mood,album,75,54,-9.2,38,60,120,2.7,1337476,14710,0,True,True,3195305,Spotify,4532781,Medium,Loud,Fast,Mixed,Happy,High
No Te Va Gustar,A Las Nueve,El Calor Del Pleno Invierno,album,62,80,-5.7,2,82,129,3.5,80379330,256240,6793,True,True,107560421,Spotify,187939751,Very High,Loud,Fast,Very Musical,Very Happy,Very High
No Te Va Gustar,Ese Maldito Momento,El Calor Del Pleno Invierno,album,64,61,-6.4,2,65,139,3.1,71033733,237196,6086,True,True,64869335,Youtube,135903068,High,Loud,Very Fast,Very Musical,Happy,Very High
No Te Va Gustar,Tan Lejos,El Camino Más Largo,album,65,57,-7.9,3,66,120,5.0,1044053,3874,48,True,True,68447588,Spotify,69491641,Medium,Loud,Fast,Very Musical,Happy,Very High
No Te Va Gustar,Chau,Otras Canciones,album,80,37,-10.2,5,91,95,5.3,50447487,203625,3109,True,True,72368870,Spotify,122816357,Low,Medium,Medium,Very Musical,Very Happy,Very High
No Te Va Gustar,A Las Nueve,Otras Canciones,album,62,63,-8.0,2,65,128,3.4,80379330,256240,6793,True,True,53863032,Youtube,134242362,High,Loud,Fast,Very Musical,Happy,Very High
